filename,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,delta1_mean,delta2_mean,delta3_mean,delta4_mean,delta5_mean,delta6_mean,delta7_mean,delta8_mean,delta9_mean,delta10_mean,delta11_mean,delta12_mean,delta13_mean,delta1_std,delta2_std,delta3_std,delta4_std,delta5_std,delta6_std,delta7_std,delta8_std,delta9_std,delta10_std,delta11_std,delta12_std,delta13_std,delta2_1_mean,delta2_2_mean,delta2_3_mean,delta2_4_mean,delta2_5_mean,delta2_6_mean,delta2_7_mean,delta2_8_mean,delta2_9_mean,delta2_10_mean,delta2_11_mean,delta2_12_mean,delta2_13_mean,delta2_1_std,delta2_2_std,delta2_3_std,delta2_4_std,delta2_5_std,delta2_6_std,delta2_7_std,delta2_8_std,delta2_9_std,delta2_10_std,delta2_11_std,delta2_12_std,delta2_13_std,label
aug_noise_light_yeni_yanlis_1773446094.wav,-161.47621,0.22366573,1.8447496,1.7076637,-1.4266381,-1.076244,-0.7194854,-1.4981447,-0.5140858,-0.8865815,-1.638718,-0.69895804,-0.5687703,8.967109,6.045539,4.343292,5.075782,4.2512493,3.1718535,3.0921364,5.413299,3.3138237,3.625864,3.7917254,2.7669003,2.8270376,-0.024399377,-0.1281516,-0.0436781,-0.034287907,-0.011434976,-0.006383471,0.037251946,0.0025209559,-0.03204654,-0.02743238,-0.021380669,0.013738982,-0.0033853168,1.440548,0.9485702,0.5517733,1.057254,0.8531462,0.56102306,0.48818552,0.9045359,0.469069,0.51516104,0.59538156,0.45645636,0.4889442,-0.12121815,0.012856165,-0.014484569,-0.01481355,0.002950961,-0.017708983,0.037170574,-0.0053089554,-0.023094127,-0.023710435,-0.0066042505,-0.030998614,0.029331876,0.9485276,0.46611574,0.409741,0.6642135,0.548862,0.46547398,0.36698478,0.54043233,0.34459206,0.39816785,0.400636,0.379077,0.3623672,0
aug_pitch_low_Berke_Yilmaz_nowake_1.wav,-699.3929,22.559149,-7.5475774,23.09755,3.6653695,8.053666,-14.964475,0.54553986,-1.4624002,4.804626,-8.447114,4.099734,-1.4655209,210.86137,40.047318,34.62772,37.71936,14.22776,10.695909,22.837748,10.046013,5.407481,9.46399,9.335137,6.1345224,6.987784,-0.29885632,0.120065324,-0.32020453,-0.0009537961,-0.17278342,-0.09921955,-0.031784628,-0.16882905,0.06587794,-0.2023451,0.074502744,-0.14426754,0.022349237,22.850063,5.24885,5.0567346,4.8787303,2.6068306,1.3601071,2.7727864,1.485836,1.1483036,1.7361522,1.4781766,1.094573,1.61982,-0.07725657,-0.03149579,-0.07796157,-0.036199264,-0.0365909,-0.029373216,-0.00951496,-0.011973769,0.010520479,-0.010457741,0.016386475,0.0057356358,0.014754752,8.14405,2.3804288,2.1191418,1.8260163,1.4675364,0.8171914,1.0921365,0.6282776,0.72891396,0.75165933,0.76196337,0.54076385,0.7098271,0
aug_noise_light_eren_cetin_nowake_1.wav,-273.71597,12.075977,-5.871921,6.1681137,-0.062714554,-6.2655797,-0.4446254,-0.9665467,1.788371,2.9044151,-1.8610673,0.23804481,1.6324661,228.52487,26.642061,16.968447,15.689387,8.023345,14.159627,8.506834,5.6457777,5.359479,7.007417,5.8856425,4.002824,3.6007073,-4.380767,0.055707242,0.0025705784,0.00747843,0.0041510044,-0.08391577,-0.052141137,-0.043672096,-0.058765028,-0.047174435,-0.019086296,-0.010239825,-0.00044542234,16.988728,3.675009,2.7351663,3.503076,1.5856389,2.4296877,1.7947626,1.1194354,1.1569735,1.1348749,0.9430968,0.7571725,0.5068637,-0.11455544,0.0011012707,0.0016798872,-0.047017444,-0.049520534,-0.026976157,-0.050396837,-0.038381215,-0.024792494,-0.009645249,0.0025297734,-0.0077508865,0.0090456,7.5474524,2.0376933,1.772294,2.6019545,1.2244698,1.3221338,1.2191545,0.60136354,0.66133356,0.8642985,0.6605052,0.5981228,0.42488056,0
aug_noise_heavy_Irem_Nur_Sahin_nowake_2.wav,-261.00888,-0.3802351,1.112486,0.25662744,-0.5668163,-0.69514406,-0.88971937,-1.007876,-0.48367134,-0.42785743,0.19758947,0.085284635,-0.5324059,248.19217,5.363475,3.7427502,3.3878798,2.1890786,2.7037153,3.3825734,3.2980366,3.4469485,2.8323214,2.3182666,2.4018161,2.2156985,-5.652986,0.073401175,0.052359693,0.052606683,-0.0030136995,-0.008495818,0.029177146,0.018161919,-0.00846605,0.0025234374,-0.02424332,-0.0012570544,-0.02787635,19.331213,1.0141215,0.67036885,0.656592,0.35163918,0.5421828,0.707254,0.60960424,0.6119054,0.49566045,0.37138984,0.41729417,0.35220957,-0.09690944,-0.016155984,-0.038425084,-0.046615012,-0.010650554,0.0020512368,-0.022398187,-0.020709837,0.0061590606,0.0034769597,0.02877711,0.03572061,0.0015813467,8.16547,0.45402658,0.3533576,0.45588687,0.2755321,0.3432115,0.37337875,0.38552034,0.40882513,0.35458937,0.3536299,0.37125126,0.28865308,0
aug_pitch_low_Muhammed_Talha_Bulut_nowake2.wav,-610.3812,32.27702,-11.936157,8.268592,-3.4154468,0.059659958,-10.88213,-3.2364836,-11.428651,0.9044811,-4.995675,2.4592614,-6.045462,179.619,48.244724,22.718643,16.025898,7.6882296,7.4447017,16.858881,6.3096995,17.709541,4.2656155,9.301589,4.9192915,10.113193,0.06922205,-0.57695955,-0.099922255,0.36830625,0.12032383,-0.13548847,-0.046603445,0.21801235,0.07392253,-0.039967597,-0.17323892,0.045840517,-0.13853191,18.912964,5.977178,3.6476183,3.0019841,1.2287022,1.6190248,2.0872345,0.9242235,1.839325,0.7117727,1.5168471,0.97868806,1.7027842,0.75411856,0.4089465,-0.05135936,-0.13815553,-0.05925852,0.085058376,-0.043223765,-0.082146935,-0.058195256,0.020781178,0.004100901,-0.010659418,0.018514024,8.190474,3.4402082,1.7789927,1.0636985,0.8035869,0.8088994,1.3656371,0.748987,0.78759956,0.3468069,0.6904077,0.4543401,0.6609373,0
aug_noise_heavy_Erdem_Baştımar_nowake_2.wav,-88.64982,1.8490286,0.57825917,2.8200235,-0.19619223,-0.8468662,-0.3608413,-2.7526119,-2.9395359,-0.96967155,0.11454685,-0.32786322,-1.3871725,20.879034,11.28355,5.765016,10.561136,4.23756,7.4322944,3.181163,6.0247016,6.413381,4.119548,3.49633,2.860211,3.040669,0.1126566,0.029695092,0.017519604,0.018703876,0.00620999,-0.017339157,-0.05241656,0.002254568,-0.025184283,-0.07980071,0.055638157,-0.0024126642,0.006682994,3.6670527,1.7384055,1.0460056,2.3658645,0.7103161,1.5152966,0.61071795,0.9293129,1.0485439,0.8554367,0.6461779,0.46875098,0.506232,-0.084682874,0.0021340423,-0.02918291,-0.023346545,-0.0462679,0.021096462,0.01936865,-0.013965576,0.026070112,0.016465122,0.0014329759,-0.023214135,0.0069291294,2.371047,0.9150233,0.89919364,1.2033668,0.66631955,0.8042183,0.36625847,0.5296474,0.5644484,0.5764247,0.57405126,0.43378463,0.2964935,0
aug_pitch_high_Samet_Can_Karakuş_nowake_2.wav,-487.1869,69.28645,2.137875,35.688736,-2.388146,-0.7897819,3.78519,-4.3139176,-1.4965403,7.585818,-4.0067368,3.7427537,0.22261064,165.93282,41.31902,20.011211,28.56042,15.548687,8.350003,9.595539,9.088204,13.345774,10.998959,10.544599,6.8052173,7.4079814,-1.4362267,-0.96516144,-0.34290144,-0.52269,-0.25780195,-0.25015295,-0.31606704,-0.2211896,-0.21560591,-0.20279892,-0.08070699,-0.103615835,-0.057559248,19.82101,5.8697767,4.411131,4.452994,2.9108987,1.9060959,2.1649134,1.6701442,2.363604,1.6763264,1.3976985,1.2639536,1.4452531,-0.24292889,0.07240851,0.23767075,0.085333236,0.09383191,0.07511304,0.102351084,0.1138044,0.042806756,0.00025112578,0.027411852,0.031684197,0.0102958325,7.516463,3.2278118,2.3148448,2.3001091,1.4908026,0.8509293,1.0530926,0.9736535,1.2214766,0.96505994,0.6943894,0.64662755,0.76104164,0
Ümit_Aktaş_Nowake_2.wav,-446.84705,75.03297,19.136429,29.89881,8.367896,5.853133,2.0405045,2.9428017,2.572246,2.9226162,4.0917497,6.886632,-1.3886743,85.40159,31.104952,14.889645,24.652027,7.6780024,14.222672,7.7459993,9.561984,8.068144,11.006643,6.222413,7.5177045,12.2034,1.9033307,0.52311623,-0.09538332,-0.002886639,-0.1113348,-0.037292454,-0.0316714,-0.063460216,-0.008591162,-0.028326433,-0.06623721,-0.008292426,-0.015182538,10.175585,5.979522,3.564726,3.6790147,1.4554286,2.133457,1.3965334,1.9640368,1.412377,1.4359144,1.1285065,1.040184,1.562099,0.25939563,0.12286406,0.09026274,0.046740513,0.02872578,0.028219616,0.0062514227,0.010296401,0.007138067,-0.022478173,-0.0066839685,-0.010529787,-0.0039912667,5.0460534,3.0755112,2.5190327,1.4920897,1.095078,1.1738923,0.81571966,1.169653,1.0958052,0.6451539,0.70603466,0.4796652,0.7734269,0
aug_pitch_low_Irem_Nur_Sahin_nowake_1.wav,-538.8093,80.061066,-9.919571,20.45848,8.214033,5.501457,-10.875891,-2.3957267,-12.075834,-8.242506,-9.989827,-3.5440512,-7.4132676,127.57833,44.816097,18.925528,15.393263,14.107648,12.157346,22.591263,10.288978,13.454772,13.197012,12.9701,7.569468,8.317696,-0.5843963,-0.52890056,-0.13221695,-0.21232657,-0.22534758,-0.02052094,-0.03925157,-0.023253664,0.044014774,0.03249557,-0.008547179,0.0053392495,0.053143043,14.029052,6.8862057,4.3417377,2.7478962,2.1712987,2.548294,3.4494064,1.7625374,2.252132,2.375868,1.7192085,1.653828,1.3652468,-0.3012443,-0.15162216,0.11289329,0.021863796,0.0063431924,0.036102,-0.007967604,-0.004680948,-0.008340135,0.020348579,0.049492866,0.004009282,-0.0030810072,6.919973,3.7178462,1.8733594,1.4742738,1.3996074,1.4181681,1.7582545,0.74061275,1.1941644,1.2189445,0.75883055,0.82847965,0.6513609,0
aug_speed_fast_Fatih_Arslan_nowake2.wav,-425.44598,43.60872,-10.980098,5.642178,-22.170555,-2.5676591,-3.2817569,-13.978727,1.8350284,0.10300902,-6.0038366,-1.6285341,-4.693521,215.14325,51.535522,20.718525,16.303497,32.192345,9.10316,13.081358,18.985048,10.301609,8.835471,9.586127,6.119496,8.678663,0.8954152,0.21684861,-0.009144331,0.1914321,-0.021051234,-0.061665628,-0.07897916,-0.025219468,-0.07402481,-0.055266783,0.04799848,-0.03466062,-0.00837133,24.20987,8.594532,4.281525,3.3394072,6.3897157,1.7925164,2.1737115,3.0018353,2.2187817,2.3448086,1.6650959,1.1533552,1.1971139,-0.9140622,-0.41536677,0.14149296,0.14439899,0.48023793,-0.06608139,-0.12951283,0.078585684,-0.07148979,0.008721428,0.039816797,0.023677116,0.017896114,9.982323,3.1791434,2.3730438,2.030904,3.0536952,1.186759,1.1976628,1.2525651,1.2166258,1.272,1.034136,0.61900264,0.7342282,0
aug_noise_heavy_AhmetHakan_Yilmaz_nonwake_1.wav,-134.35434,5.917482,4.8289866,4.5326777,1.8800312,-1.9779705,-1.8147106,-0.69534886,-0.60321254,-0.17838727,0.5175685,0.1451858,0.07465379,153.0,12.608778,6.8962355,7.368883,6.247517,5.6248784,4.8736367,3.3012283,3.7856717,4.3960075,3.4710145,2.8602753,3.561559,-7.564812,0.035114314,-0.029748378,-0.014728168,0.0210606,0.03886837,0.013285553,0.061629213,-0.010671567,-0.029119382,-0.034395922,0.0032208054,-0.08336993,21.532028,1.8534555,0.8695287,1.4522287,1.4594363,1.1344801,1.1161664,0.697956,0.74843395,0.9636397,0.72041565,0.59906423,0.67828476,1.1447026,-0.032162465,-0.009064427,0.010973197,-0.0058132326,-0.018512772,-0.006244004,-0.012909014,-0.0034126146,0.01568406,0.018262748,-0.0063763154,0.005711012,10.709538,1.074028,0.59904534,0.66439104,0.6626724,0.8827839,0.8084488,0.45224372,0.4314466,0.4545292,0.42116615,0.4383682,0.47971702,0
aug_noise_light_yeni_yanlis_1773446360.wav,-161.82849,-0.0021681075,1.9540803,1.1624376,-0.6324596,-0.008539986,-0.23508188,-1.1427579,-0.9268263,-0.97085685,-1.0651199,-0.1722502,-0.28841144,8.508611,5.7436895,3.8468242,3.3671882,3.876538,3.6343539,2.9215949,3.1577275,2.890227,2.7382646,3.794234,3.0291827,2.7752476,0.16353951,0.043389432,0.002680653,0.0028675979,-0.00064423983,-0.068919875,-0.0826818,-0.03942932,-0.044199757,-0.02828636,-0.047073517,-0.01482263,-0.0671875,1.5358468,0.84876937,0.5009426,0.5811547,0.83778465,0.6325519,0.55101824,0.48086792,0.41449893,0.45011675,0.6464486,0.46690223,0.42017302,-0.1580097,-0.03402996,-0.0050131,0.026693596,0.025797358,0.008616376,0.014528871,0.016825704,0.019289179,0.040550165,0.013598685,0.0025229924,0.02034326,0.92573094,0.5267011,0.3271894,0.4379922,0.5823072,0.45343637,0.4068931,0.32292187,0.36238205,0.39687362,0.48129615,0.312681,0.3353015,0
Baris_Aslan_Nowake_1.wav,-509.4675,60.28643,30.433407,47.599922,25.82245,11.863518,4.837909,-1.0527899,1.120522,-1.5634105,-11.015561,2.2883725,-2.4733024,118.32903,35.883205,26.708118,23.524137,9.699816,14.280743,12.439211,17.227013,7.106059,6.7284675,17.19433,9.511751,3.9965925,-0.021459293,-0.019495632,-0.00064085075,0.010283342,0.02125093,0.039674763,0.045407914,0.01815362,-0.025350312,-0.050813798,-0.050670832,-0.041918695,-0.030695949,15.8184395,8.010147,3.7208378,3.9617276,1.8227692,2.3689988,2.0542188,2.5421693,1.0079561,1.0005941,2.5748987,1.6152029,0.7755704,-0.07184663,-0.098772086,-0.08495413,-0.058549505,-0.03577709,-0.032620482,-0.042131197,-0.046330128,-0.042150248,-0.038001787,-0.032729156,-0.019234262,-0.004967585,7.001758,4.27334,2.260143,2.0071707,1.5086588,1.2823315,1.0914164,1.2987473,0.7524382,0.6133382,1.0928743,0.79218495,0.6509633,0
aug_noise_light_Sefa_Basar_nowake_2.wav,-289.58252,-0.026229208,2.2547152,1.9659631,0.9183188,0.0950291,0.38913885,0.28443748,0.5598867,0.046009958,-0.16730858,-0.46121517,-0.2191594,250.24353,7.7436304,5.8447795,4.517756,3.0236866,2.9697266,3.5722468,2.9568546,3.609269,2.5808291,2.5961235,2.4759064,2.3700316,-6.5071173,0.112828724,0.0059034876,-0.05933963,0.020915555,0.021958156,-0.02810429,0.0045222295,0.011594516,0.014571616,0.0058887284,0.014064428,-0.0075998763,22.265945,1.1710329,0.88613886,0.7046615,0.4898673,0.5158041,0.6265115,0.5462949,0.700441,0.51645094,0.40266687,0.38643637,0.3362127,-0.13949995,-0.023638422,0.007941819,0.021032121,0.03822788,-0.0051484313,0.045954105,-0.0012173551,-0.0493675,-0.017822707,-0.015430353,0.0015862242,-0.0027129625,9.527589,0.6955949,0.5917821,0.35742506,0.37781084,0.37197173,0.58687454,0.44215855,0.46286288,0.37408504,0.29536152,0.35614327,0.25695354,0
aug_speed_slow_Salih_Karakus_nonwake_1.wav,-480.87064,84.9913,7.01277,24.738218,0.85885304,7.372031,1.175972,4.4165225,4.211331,-6.143519,4.587045,7.8123817,-3.045753,107.34829,25.429085,14.137764,19.20931,10.133076,16.042706,11.901656,13.722808,6.2136884,13.321501,7.7481227,7.772725,10.640395,-0.23258214,0.011240959,-0.004338484,-0.002194156,-0.07848526,-0.15632413,-0.059321743,-0.043923996,-0.18814594,-0.17311214,0.0057687555,-0.02936214,-0.09538289,16.394136,5.7732916,2.3355815,3.2919214,2.2342427,2.9008932,1.9953233,2.727943,1.4304693,2.1781938,1.7519677,1.1542711,2.0480366,-0.87796843,0.04178929,0.010359238,-0.18332869,0.0026600517,0.111451685,0.014176182,0.042028267,-0.0048645674,0.12667719,-0.005680715,0.0054782755,0.0969659,6.0004187,3.3865683,1.3935465,1.4856566,1.0330219,1.2138202,1.0986681,1.1780494,0.74313754,0.9068994,1.0904826,0.5129355,0.92442185,0
aug_pitch_low_Enes_Guclu_nowake_1.wav,-551.5931,34.99219,1.629192,20.80269,-7.3348923,6.958678,-2.3517542,6.278991,-8.323249,2.9923668,-8.148541,5.7674727,-1.5735803,172.31978,49.226967,28.267061,36.42368,20.343437,16.075087,12.393692,13.375407,14.464396,8.665613,17.921007,6.1660795,8.749904,-0.33766732,-0.30189514,-0.14602435,-0.09123461,-0.046893895,-0.06578428,-0.063785255,-0.06500151,-0.057167653,-0.06279347,-0.071026474,-0.0807064,-0.047190752,19.301914,10.091932,6.428763,4.64992,3.0446813,3.2790425,2.4210565,3.062143,1.9254715,1.9724915,2.6794083,1.3285406,1.7508161,-0.22333778,-0.13384251,0.031365223,0.034946017,0.018036395,-0.008854237,0.010801554,0.03468341,0.043635156,0.03064248,0.020413399,0.005298064,0.007488598,7.49044,4.7496924,2.776552,2.3635583,1.3276118,1.65368,1.2025142,1.4197899,0.9821967,1.0055528,1.0809929,0.9318256,0.9264181,0
aug_pitch_low_yeni_yanlis_1773447457.wav,-592.95123,79.623695,-1.9774189,41.591404,-6.9759107,14.685155,-8.609517,21.572443,-6.877566,-0.35349545,-4.962855,-4.3021274,-8.81464,122.15234,17.540337,29.25478,25.046934,18.66794,8.802545,17.692116,12.141624,20.479708,9.23266,12.161101,8.959631,5.7209206,-0.2746377,-0.06735434,-0.012999476,-0.07052726,0.019149754,-0.1209884,-0.07025495,-0.046419524,0.0020433583,-0.02022657,0.00064836536,-0.032484856,-0.073387384,13.266809,4.0901704,5.980057,4.388582,2.8044035,1.8225142,2.3638082,2.1965878,3.250562,1.8994422,1.6572417,1.681047,0.9879873,-0.23416226,-0.0575815,0.032437548,0.014723608,0.11721647,0.0040974147,-0.011202774,-0.055790994,0.017914906,0.08803187,-0.016631776,0.038994554,0.04878253,5.9751954,2.8155959,2.9219565,1.8745157,1.448467,1.0271399,1.144026,0.9408377,1.5062523,0.9749373,0.77942294,0.8908456,0.6843233,0
aug_speed_fast_İsmail_Yakar_nowake_2.wav,-431.8331,74.98683,-15.366655,27.986126,-4.4988475,6.353848,-11.333269,-5.672966,-7.2071886,-5.3096385,0.90560895,-4.6873417,-4.9778247,178.71008,49.224747,13.450127,28.73844,17.44893,13.453422,8.985875,12.876872,8.695305,10.995876,5.5725064,6.543138,7.6855383,-3.032248,-0.9625942,0.2717498,-0.3704593,-0.07339267,-0.18903801,0.08995918,-0.10593741,0.058993045,-0.02910821,-0.015702207,-0.0025891801,-0.024233093,19.227108,4.6675334,2.184784,3.7847865,3.1861675,2.1216834,1.5120071,2.3998096,1.8213782,2.0776184,1.1919532,1.1394404,1.2473195,-0.030979807,0.19911009,0.0146647105,-0.010129974,0.009959015,0.032259814,0.02635942,0.051421702,0.05874572,0.024194485,-0.0015206008,0.06316788,0.06193535,8.544787,2.2742274,1.7014846,1.4037774,1.5527543,0.8107157,0.7308612,1.2787247,1.1946396,1.0009398,0.79793227,0.8468751,0.6316954,0
aug_speed_fast_AhmetHakan_Yilmaz_nonwake_2.wav,-464.59375,101.12351,-3.975535,28.990206,6.43994,-6.4613767,0.35530293,-6.310617,4.795981,3.161516,9.832933,8.098152,-2.4319959,120.81054,46.23144,27.036362,45.584946,15.381642,20.781876,11.269242,16.099401,7.6566668,15.126582,8.570541,5.288479,10.062037,1.3656782,1.0407096,0.1742424,0.04300578,0.12199881,0.053251702,-0.023531452,0.039156307,0.105371445,0.17679553,0.15170753,0.042364594,0.050432257,18.600246,6.3985,4.8199406,6.8516593,3.3121114,3.259678,2.4332042,2.7228694,1.7327578,2.3746765,1.6169744,1.0409615,1.1075456,0.2565525,0.0666719,-0.04639178,-0.034751736,-0.0051522707,-0.014836481,-0.017682707,0.015984887,-0.014880647,-0.034439504,-0.015054325,-0.02172972,-0.034438327,6.260317,2.7200375,2.2770429,2.578174,1.9017582,1.6729345,1.3248092,0.89862084,0.7603412,0.8850667,0.90268433,0.54423296,0.51485986,0
Nilgun_Melek_Bilgin_nowake_2.wav,-503.50577,61.810802,13.429098,19.849052,15.013144,0.7634883,1.3177717,0.039196923,-1.0765133,-15.061002,-8.183995,-10.519932,-0.98858464,123.17266,52.59142,28.287039,26.836166,17.5636,22.529266,12.68239,11.865399,6.6288843,16.836527,10.4234705,9.990763,8.106599,-0.4201914,-0.25795576,0.16573495,0.18387799,0.06629676,-0.02946497,-0.02543948,0.08882692,0.11166331,-0.0052582165,-0.074623704,-0.03789229,-0.08600508,16.525953,6.9539905,5.656483,5.2520833,3.520777,3.5376997,2.078967,2.37727,1.3022307,1.9136183,2.1690435,1.8621459,1.1508315,-0.5329563,-0.49964926,-0.17177014,-0.11505032,-0.12014579,-0.114991665,-0.07263763,0.03397773,0.075775936,0.015941909,-0.012924767,0.026773054,-0.0097424025,7.916244,3.696362,2.5596442,2.5689344,2.0740252,1.8647754,1.3940741,1.4588091,1.1481936,0.76250064,1.1572638,0.99425673,0.5779908,0
aug_noise_heavy_Muhammed _YAKUT_nowake_1.wav adlı dosyanın kopyası.wav,-190.66463,3.1301792,3.2632844,2.310394,0.99005514,-0.7229645,-0.25505042,-0.3844059,-0.89027464,-1.3898962,-1.228645,-0.43013674,-0.12632756,209.12457,9.977958,5.738608,4.5824347,3.72363,4.7488036,3.7321124,3.1716306,4.5781255,4.5269456,4.2491035,3.4723315,2.9082265,-5.5648947,0.018124545,-0.024035623,0.016232947,0.029441625,-0.01922026,-0.02495613,-0.011831922,-0.03762655,-0.021793718,-0.016041912,0.001750662,0.01637892,19.29349,1.5546193,0.92032397,0.7998714,0.81593907,0.88456196,0.72919947,0.4531011,0.6920579,0.6763203,0.70029885,0.57281613,0.48134914,-0.16006985,-0.01242937,0.004438522,-0.004564417,-0.0035678071,-0.0020028404,0.021479314,0.026658965,0.0011659835,-0.0075691063,-0.009730362,-0.03733406,-0.01527629,8.310559,0.8128478,0.4892298,0.53921586,0.47974774,0.65200156,0.43432924,0.36625436,0.51739454,0.36372575,0.36682603,0.50061154,0.33872494,0
aug_noise_heavy_yeni_yanlis_1773447451.wav,-96.22002,-2.2500527,0.24079256,-0.22416867,0.048022088,-0.60044664,-0.61600786,-0.80499786,-0.39421305,-0.17098984,-0.71342695,-0.58210546,-0.39063293,5.382851,3.544265,3.0350049,3.5290627,2.99608,2.9774148,3.0398715,2.8101573,2.8164427,2.9048824,2.8335118,2.5825577,2.3219688,0.09970709,0.0035390498,0.044814352,0.008319426,0.0026236486,0.028692696,-0.0029017576,-0.014229106,-0.024657475,-0.030219799,0.019923754,-0.03615499,0.002556414,0.9701851,0.6409485,0.48385015,0.6835411,0.4824099,0.5523254,0.46324727,0.4463089,0.49730888,0.48084733,0.42403027,0.40301496,0.34187812,-0.1422474,-0.0077971993,-0.027182914,-0.0048565837,0.022412257,0.007360351,0.024651207,0.02836867,0.028880892,0.053304058,-0.025009872,-0.043874077,-0.017148022,0.64411557,0.47421032,0.4743327,0.44077453,0.44584382,0.44232368,0.42948702,0.43645555,0.38436368,0.38013178,0.41633683,0.39675048,0.2893099,0
aug_pitch_high_OmerFaruk_Omur_nowake_1.wav,-491.79306,50.788902,-2.4663553,20.693008,-19.705997,-20.174553,1.2329087,10.080738,-2.4566696,-4.2028184,1.4833903,-1.344268,2.8420982,183.38,41.71235,22.452534,21.498274,22.838078,25.869926,8.667978,8.895694,9.708517,9.003172,7.162962,8.7242155,6.5571446,0.46057072,0.2494735,-0.0023040164,0.06617102,-0.053936385,-0.014488032,0.024904186,0.010327879,-0.0070260675,-0.010733815,-0.0001349855,-0.0049068294,0.013589093,21.016031,7.5382414,5.8243947,4.311298,3.0888202,3.8214695,1.901683,1.5367494,1.918703,1.7840668,1.4151199,1.3736428,1.2156814,0.26135343,0.10388159,-0.0266129,0.03677155,-0.05181832,-0.018019073,-0.0024742978,-0.007895302,-0.010979642,-0.00795374,0.0051146974,0.007841415,0.028443033,8.856336,3.8179893,2.9507818,2.045732,1.4115175,1.4293654,1.2942327,0.7101663,0.9813258,1.059775,0.8308419,0.66436356,0.73351675,0
aug_pitch_low_HusneSena_Cetinkaya_nowake_1.wav,-461.23688,54.64367,-1.0867734,14.567505,-4.9625463,3.1285274,-12.223872,1.5020317,-4.459099,2.2399666,-11.205099,2.3311293,-14.121234,166.0185,34.51135,37.29586,22.292973,30.43038,13.350894,13.047745,9.399412,9.4283,7.006592,9.401287,7.1221085,8.665118,0.2708464,-0.015188646,-0.101792976,-0.03788022,0.026448648,-0.05071106,-0.009141532,0.016901772,-0.04765417,-0.0044402163,-0.037229486,0.02374307,-0.06719099,15.430649,5.7602897,4.859428,3.9568484,4.238885,2.051656,1.8899134,2.040264,1.8619002,1.6418014,1.8112923,1.4793135,1.3846111,-0.34669217,-0.14334416,-0.08659337,-0.04511627,-0.010686461,-0.027127843,0.076180704,-0.021268073,-0.017930884,0.053028554,0.052976985,-0.040290624,0.030112125,5.1969247,2.9970577,1.7794993,2.0470603,1.7344922,1.0899131,1.0761969,1.1330347,0.9156228,0.9753133,1.029883,0.6198635,0.752589,0
aug_speed_fast_Yusuf_Selim_Yilmaz_nowake_1.wav,-533.9387,43.451965,-8.61905,22.646183,3.691792,-5.7424355,-12.154621,-4.8860006,1.1682416,-10.489795,-7.3289914,-6.0256004,-3.9329026,173.21492,40.864086,14.443992,27.154358,10.69006,13.873761,13.769916,8.986438,9.427801,13.633242,8.115738,6.474316,6.3220763,-0.4727812,-0.27223262,0.014182416,-0.1468154,-0.06773336,0.036121696,0.031074524,-0.034717936,-0.12214919,-0.01559342,0.043232173,0.0002073633,0.01890621,22.130646,3.8975859,2.8329496,3.4249923,1.9589226,2.7656393,1.9593521,1.4604983,1.622626,1.7989292,0.9737688,0.8756881,0.84012,-0.61041343,-0.19455881,0.11999975,-0.099407986,0.03604415,0.027462939,0.039707463,-0.012196363,-0.03149387,0.012444455,0.031894386,0.023567352,0.01826541,8.588521,2.7349823,1.5844594,1.5631709,1.3119564,1.4178035,1.1441218,0.7710586,0.7704174,0.91011995,0.6472455,0.43564436,0.52898973,0
aug_pitch_low_sevval_nur_iclek_nowake_1.wav,-464.73322,39.257355,-12.6358795,9.181945,0.2850531,-10.321868,-16.75056,5.4783955,-10.557492,0.7079071,-10.070949,5.330515,-16.500877,184.14153,36.751125,29.005487,14.4025,11.101354,14.379675,19.793762,8.321835,14.7231,7.3134985,10.77571,7.115944,18.851862,0.45715478,0.11034166,-0.04837167,-0.049044542,0.013410839,-0.055575006,-0.062201094,0.0014703553,0.011213344,0.024603365,-0.050692562,0.09400538,0.0054708645,16.70504,5.5120583,3.9318671,1.8629203,2.55145,2.3928275,2.053167,1.2619672,2.3471901,1.1734523,1.0561931,1.477387,1.7440645,-0.12268833,-0.12611815,-0.17186058,-0.07531437,-0.03375469,-0.09509513,-0.056271177,0.006218565,0.029932134,0.014936416,0.020138958,0.02576409,0.0668519,6.001603,2.2810242,1.5511395,0.8434829,1.0740367,1.1169801,1.1045531,0.68754584,0.94188905,0.5418355,0.4162528,0.88512236,0.7514361,0
